#Title : in-situ observations catalog
#Description : catalog of available in-situ observations per platform
#Project : Copernicus
#Format Version : 1.0
#Last Update : 20200615091703
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2014.nc,-9.91667,43.90000,-38.33333,11.70000,2014-03-29T09:50:00Z,2014-07-22T09:57:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:31Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2015.nc,40.38334,43.63334,3.53333,8.85000,2015-07-11T15:05:00Z,2015-07-27T04:58:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:29Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_LXSQ.nc,-24.25000,50.81667,-45.61666,1.41667,2014-09-15T12:21:00Z,2016-12-21T01:45:00Z,IRD  Institut de recherche pour le developpement - Brest,2019-05-05T17:55:32Z,R, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2010.nc,35.717,35.784,24.929,25.017,2010-03-11T08:21:00Z,2010-12-23T07:55:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:30Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2011.nc,35.784,35.784,24.929,24.929,2011-01-26T08:34:00Z,2011-12-12T11:34:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:30Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2012.nc,35.784,35.784,24.929,24.929,2012-03-07T09:04:00Z,2012-12-21T11:55:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:30Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2013.nc,35.726,35.784,24.929,25.115,2013-04-12T08:31:00Z,2013-12-19T11:43:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:31Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2014.nc,35.722,35.786,24.913,25.142,2014-01-19T12:13:00Z,2014-12-16T08:53:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:31Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2015.nc,35.719,35.784,25.114,25.174,2015-03-04T09:59:00Z,2015-12-04T07:43:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:32Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2016.nc,35.717,35.742,25.114,25.171,2016-02-03T09:05:00Z,2016-10-11T09:10:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:32Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2017.nc,35.724,35.743,25.129,25.195,2017-02-02T09:52:00Z,2017-07-02T15:15:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:32Z,R, AMON CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_E1M3A_2018.nc,35.727,35.727,25.126,25.126,2018-06-25T11:42:00Z,2018-06-25T11:42:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-03-13T16:12:33Z,R, AMON CPHL DOX1 NTRZ PHOS PRES SLCA
